"","ID_SITE","DATE","HEURE","nomSite*","gpsLong*","gpsLat*","TEMPERATURE","FLUORESCENCE","PAR","SALINITE","PROFONDEUR","ANNEE","MOIS","JOUR","TIME"
"1","10",2019-09-03,6H 50M 32S,"Sola","3.145","42.4883","22.9637",0.2973,1.8,"38.0309","24.00",2019,9,3,0
"2","10",2019-09-03,6H 50M 31S,"Sola","3.145","42.4883","22.9835",0.3007,1.7,"38.0153","23.00",2019,9,3,0
"3","10",2019-09-03,6H 50M 29S,"Sola","3.145","42.4883","23.0099",0.2925,1.8,"38.0179","22.00",2019,9,3,0
"4","10",2019-09-03,6H 50M 27S,"Sola","3.145","42.4883","23.0271",0.2941,1.8,"38.0169","21.00",2019,9,3,0
"5","10",2019-09-03,6H 50M 26S,"Sola","3.145","42.4883","23.0304",0.2845,1.8,"38.0234","20.00",2019,9,3,0
"6","10",2019-09-03,6H 50M 24S,"Sola","3.145","42.4883","23.0283",0.2871,1.7,"38.0270","19.00",2019,9,3,0
"7","10",2019-09-03,6H 50M 22S,"Sola","3.145","42.4883","23.0315",0.2821,1.7,"38.0256","18.00",2019,9,3,0
"8","10",2019-09-03,6H 50M 20S,"Sola","3.145","42.4883","23.0352",0.2857,1.8,"38.0266","17.00",2019,9,3,0
"9","10",2019-09-03,6H 50M 18S,"Sola","3.145","42.4883","23.0391",0.2792,1.7,"38.0245","16.00",2019,9,3,0
"10","10",2019-09-03,6H 50M 17S,"Sola","3.145","42.4883","23.0471",0.2779,1.7,"38.0275","15.00",2019,9,3,0
"11","10",2019-09-03,6H 50M 15S,"Sola","3.145","42.4883","23.0533",0.2831,1.7,"38.0285","14.00",2019,9,3,0
"12","10",2019-09-03,6H 50M 13S,"Sola","3.145","42.4883","23.0726",0.2699,1.6,"38.0243","13.00",2019,9,3,0
"13","10",2019-09-03,6H 50M 11S,"Sola","3.145","42.4883","23.1087",0.26,1.4,"38.0205","12.00",2019,9,3,0
"14","10",2019-09-03,6H 50M 10S,"Sola","3.145","42.4883","23.1212",0.2477,1.5,"38.0267","11.00",2019,9,3,0
"15","10",2019-09-03,6H 50M 8S,"Sola","3.145","42.4883","23.1120",0.2536,1.6,"38.0285","10.00",2019,9,3,0
"16","10",2019-09-03,6H 50M 6S,"Sola","3.145","42.4883","23.1052",0.2451,1.5,"38.0297","9.00",2019,9,3,0
"17","10",2019-09-03,6H 50M 4S,"Sola","3.145","42.4883","23.1213",0.242,1.3,"38.0300","8.00",2019,9,3,0
"18","10",2019-09-03,6H 50M 2S,"Sola","3.145","42.4883","23.1228",0.2341,1.3,"38.0342","7.00",2019,9,3,0
"19","10",2019-09-03,6H 50M 1S,"Sola","3.145","42.4883","23.1230",0.231,1.3,"38.0353","6.00",2019,9,3,0
"20","10",2019-09-03,6H 49M 59S,"Sola","3.145","42.4883","23.1231",0.2329,1.4,"38.0375","5.00",2019,9,3,0
"21","10",2019-09-03,6H 49M 57S,"Sola","3.145","42.4883","23.1228",0.2236,1.4,"38.0376","4.00",2019,9,3,0
"22","10",2019-09-03,6H 49M 55S,"Sola","3.145","42.4883","23.1211",0.2174,1.3,"38.0397","3.00",2019,9,3,0
"23","10",2019-09-10,6H 55M 41S,"Sola","3.145","42.4883","20.2417",0.3976,1.7,"38.1465","24.00",2019,9,10,7
"24","10",2019-09-10,6H 55M 39S,"Sola","3.145","42.4883","20.2751",0.3989,2.5,"38.1439","23.00",2019,9,10,7
"25","10",2019-09-10,6H 55M 38S,"Sola","3.145","42.4883","20.3515",0.4086,2.1,"38.1749","22.00",2019,9,10,7
"26","10",2019-09-10,6H 55M 35S,"Sola","3.145","42.4883","20.4768",0.379,1.8,"38.2014","21.00",2019,9,10,7
"27","10",2019-09-10,6H 55M 33S,"Sola","3.145","42.4883","20.7122",0.3153,1.5,"38.0911","20.00",2019,9,10,7
"28","10",2019-09-10,6H 55M 31S,"Sola","3.145","42.4883","20.9406",0.3132,1.4,"38.1279","19.00",2019,9,10,7
"29","10",2019-09-10,6H 55M 29S,"Sola","3.145","42.4883","21.0340",0.2744,1.4,"38.1367","18.00",2019,9,10,7
"30","10",2019-09-10,6H 55M 27S,"Sola","3.145","42.4883","21.0667",0.2598,1.3,"38.1340","17.00",2019,9,10,7
"31","10",2019-09-10,6H 55M 25S,"Sola","3.145","42.4883","21.0672",0.2675,1.4,"38.1344","16.00",2019,9,10,7
"32","10",2019-09-10,6H 55M 23S,"Sola","3.145","42.4883","21.0740",0.2745,1.4,"38.1400","15.00",2019,9,10,7
"33","10",2019-09-10,6H 55M 21S,"Sola","3.145","42.4883","21.0756",0.257,1.4,"38.1431","14.00",2019,9,10,7
"34","10",2019-09-10,6H 55M 19S,"Sola","3.145","42.4883","21.0700",0.2738,1.4,"38.1366","13.00",2019,9,10,7
"35","10",2019-09-10,6H 55M 17S,"Sola","3.145","42.4883","21.0706",0.2578,1.3,"38.1364","12.00",2019,9,10,7
"36","10",2019-09-10,6H 55M 15S,"Sola","3.145","42.4883","21.0701",0.2641,1.4,"38.1388","11.00",2019,9,10,7
"37","10",2019-09-10,6H 55M 13S,"Sola","3.145","42.4883","21.0669",0.26,1.4,"38.1415","10.00",2019,9,10,7
"38","10",2019-09-10,6H 55M 11S,"Sola","3.145","42.4883","21.0622",0.2759,1.3,"38.1398","9.00",2019,9,10,7
"39","10",2019-09-10,6H 55M 9S,"Sola","3.145","42.4883","21.0570",0.2684,1.3,"38.1443","8.00",2019,9,10,7
"40","10",2019-09-10,6H 55M 7S,"Sola","3.145","42.4883","21.0569",0.2708,1.4,"38.1426","7.00",2019,9,10,7
"41","10",2019-09-10,6H 55M 4S,"Sola","3.145","42.4883","21.0561",0.2727,1.3,"38.1473","6.00",2019,9,10,7
"42","10",2019-09-10,6H 55M 3S,"Sola","3.145","42.4883","21.0437",0.2655,1.3,"38.1380","5.00",2019,9,10,7
"43","10",2019-09-10,6H 55M 0S,"Sola","3.145","42.4883","21.0296",0.2911,1.4,"38.1398","4.00",2019,9,10,7
"44","10",2019-09-10,6H 54M 59S,"Sola","3.145","42.4883","21.0300",0.2839,1.9,"38.1437","3.00",2019,9,10,7
"45","10",2019-09-10,6H 54M 57S,"Sola","3.145","42.4883","21.0364",0.1935,1.4,"38.1419","2.00",2019,9,10,7
"46","10",2019-09-18,6H 24M 13S,"Sola","3.145","42.4883","17.3277",0.4952,3.7,"38.2905","24.00",2019,9,18,15
"47","10",2019-09-18,6H 24M 10S,"Sola","3.145","42.4883","17.4135",0.4812,3.3,"38.1869","23.00",2019,9,18,15
"48","10",2019-09-18,6H 24M 9S,"Sola","3.145","42.4883","17.4686",0.4733,3.2,"38.1639","22.00",2019,9,18,15
"49","10",2019-09-18,6H 24M 7S,"Sola","3.145","42.4883","17.5442",0.5427,3.5,"38.1855","21.00",2019,9,18,15
"50","10",2019-09-18,6H 24M 5S,"Sola","3.145","42.4883","17.8616",0.6545,5,"38.0710","20.00",2019,9,18,15
"51","10",2019-09-18,6H 24M 3S,"Sola","3.145","42.4883","18.5475",0.5606,4,"38.0190","19.00",2019,9,18,15
"52","10",2019-09-18,6H 24M 1S,"Sola","3.145","42.4883","19.0769",0.5027,3.5,"38.0835","18.00",2019,9,18,15
"53","10",2019-09-18,6H 24M 0S,"Sola","3.145","42.4883","19.4852",0.3932,2.9,"38.0427","17.00",2019,9,18,15
"54","10",2019-09-18,6H 23M 58S,"Sola","3.145","42.4883","19.7585",0.3417,1.9,"38.0571","16.00",2019,9,18,15
"55","10",2019-09-18,6H 23M 56S,"Sola","3.145","42.4883","19.8857",0.3403,1.9,"38.0812","15.00",2019,9,18,15
"56","10",2019-09-18,6H 23M 54S,"Sola","3.145","42.4883","19.9933",0.3339,1.8,"38.0928","14.00",2019,9,18,15
"57","10",2019-09-18,6H 23M 53S,"Sola","3.145","42.4883","20.0938",0.3025,1.7,"38.0665","13.00",2019,9,18,15
"58","10",2019-09-18,6H 23M 51S,"Sola","3.145","42.4883","20.1605",0.3161,1.7,"38.0873","12.00",2019,9,18,15
"59","10",2019-09-18,6H 23M 49S,"Sola","3.145","42.4883","20.1981",0.3313,1.9,"38.0832","11.00",2019,9,18,15
"60","10",2019-09-18,6H 23M 47S,"Sola","3.145","42.4883","20.2639",0.3046,1.5,"38.0714","10.00",2019,9,18,15
"61","10",2019-09-18,6H 23M 46S,"Sola","3.145","42.4883","20.3557",0.2927,1.4,"38.0661","9.00",2019,9,18,15
"62","10",2019-09-18,6H 23M 44S,"Sola","3.145","42.4883","20.4849",0.294,1.4,"38.0546","8.00",2019,9,18,15
"63","10",2019-09-18,6H 23M 42S,"Sola","3.145","42.4883","20.6022",0.2873,1.3,"38.0456","7.00",2019,9,18,15
"64","10",2019-09-18,6H 23M 40S,"Sola","3.145","42.4883","20.7826",0.2984,1.2,"38.0283","6.00",2019,9,18,15
"65","10",2019-09-18,6H 23M 39S,"Sola","3.145","42.4883","20.9235",0.2877,1.2,"38.0410","5.00",2019,9,18,15
"66","10",2019-09-18,6H 23M 37S,"Sola","3.145","42.4883","20.9516",0.3153,1.1,"38.0640","4.00",2019,9,18,15
"67","10",2019-09-18,6H 23M 35S,"Sola","3.145","42.4883","20.9550",0.2768,1.1,"38.0666","3.00",2019,9,18,15
"68","10",2019-09-18,6H 23M 33S,"Sola","3.145","42.4883","20.9500",0.0346,0.2,"38.0688","2.00",2019,9,18,15
"69","10",2019-09-24,6H 36M 3S,"Sola","3.145","42.4883","19.3189",0.4188,8.7,"38.0180","23.00",2019,9,24,21
"70","10",2019-09-24,6H 36M 1S,"Sola","3.145","42.4883","19.3328",0.4281,8.1,"38.0172","22.00",2019,9,24,21
"71","10",2019-09-24,6H 35M 59S,"Sola","3.145","42.4883","19.3450",0.408,8.6,"38.0197","21.00",2019,9,24,21
"72","10",2019-09-24,6H 35M 57S,"Sola","3.145","42.4883","19.3584",0.3742,8.8,"38.0215","20.00",2019,9,24,21
"73","10",2019-09-24,6H 35M 55S,"Sola","3.145","42.4883","19.3694",0.4112,8.3,"38.0229","19.00",2019,9,24,21
"74","10",2019-09-24,6H 35M 53S,"Sola","3.145","42.4883","19.3853",0.4043,8.3,"38.0255","18.00",2019,9,24,21
"75","10",2019-09-24,6H 35M 51S,"Sola","3.145","42.4883","19.4073",0.3818,8.1,"38.0227","17.00",2019,9,24,21
"76","10",2019-09-24,6H 35M 49S,"Sola","3.145","42.4883","19.4977",0.4357,9.4,"37.9894","16.00",2019,9,24,21
"77","10",2019-09-24,6H 35M 47S,"Sola","3.145","42.4883","19.5545",0.4323,9.8,"37.9838","15.00",2019,9,24,21
"78","10",2019-09-24,6H 35M 45S,"Sola","3.145","42.4883","19.5582",0.4013,9.9,"37.9886","14.00",2019,9,24,21
"79","10",2019-09-24,6H 35M 43S,"Sola","3.145","42.4883","19.5590",0.4642,10.4,"37.9907","13.00",2019,9,24,21
"80","10",2019-09-24,6H 35M 41S,"Sola","3.145","42.4883","19.5639",0.4247,10.4,"37.9909","12.00",2019,9,24,21
"81","10",2019-09-24,6H 35M 39S,"Sola","3.145","42.4883","19.5776",0.4124,10.5,"37.9913","11.00",2019,9,24,21
"82","10",2019-09-24,6H 35M 37S,"Sola","3.145","42.4883","19.5981",0.4592,10.3,"37.9905","10.00",2019,9,24,21
"83","10",2019-09-24,6H 35M 35S,"Sola","3.145","42.4883","19.6432",0.4206,10.4,"37.9779","9.00",2019,9,24,21
"84","10",2019-09-24,6H 35M 33S,"Sola","3.145","42.4883","19.7616",0.4474,10.5,"37.9456","8.00",2019,9,24,21
"85","10",2019-09-24,6H 35M 31S,"Sola","3.145","42.4883","19.9156",0.5216,10.9,"37.9290","7.00",2019,9,24,21
"86","10",2019-09-24,6H 35M 28S,"Sola","3.145","42.4883","19.9545",0.529,10.7,"37.9389","6.00",2019,9,24,21
"87","10",2019-09-24,6H 35M 26S,"Sola","3.145","42.4883","19.9571",0.5084,10.6,"37.9409","5.00",2019,9,24,21
"88","10",2019-09-24,6H 35M 24S,"Sola","3.145","42.4883","19.9593",0.5121,11.1,"37.9422","4.00",2019,9,24,21
"89","10",2019-09-24,6H 35M 21S,"Sola","3.145","42.4883","19.9606",0.5304,11.3,"37.9448","3.00",2019,9,24,21
"90","10",2019-09-24,6H 35M 19S,"Sola","3.145","42.4883","19.9619",0.5664,11,"37.9464","2.00",2019,9,24,21
"91","10",2019-09-24,6H 35M 17S,"Sola","3.145","42.4883","19.9556",0.4791,11.7,"37.9315","1.00",2019,9,24,21
"92","10",2019-10-01,6H 49M 44S,"Sola","3.145","42.4883","20.7829",0.516,3.6,"38.2514","24.00",2019,10,1,28
"93","10",2019-10-01,6H 49M 41S,"Sola","3.145","42.4883","20.9241",0.4077,2.1,"38.1815","23.00",2019,10,1,28
"94","10",2019-10-01,6H 49M 39S,"Sola","3.145","42.4883","21.0763",0.3769,2,"38.2004","22.00",2019,10,1,28
"95","10",2019-10-01,6H 49M 37S,"Sola","3.145","42.4883","21.1604",0.335,1.6,"38.2060","21.00",2019,10,1,28
"96","10",2019-10-01,6H 49M 35S,"Sola","3.145","42.4883","21.2043",0.3312,1.5,"38.2173","20.00",2019,10,1,28
"97","10",2019-10-01,6H 49M 33S,"Sola","3.145","42.4883","21.2429",0.311,1.5,"38.2194","19.00",2019,10,1,28
"98","10",2019-10-01,6H 49M 31S,"Sola","3.145","42.4883","21.2761",0.3104,1.6,"38.2248","18.00",2019,10,1,28
"99","10",2019-10-01,6H 49M 29S,"Sola","3.145","42.4883","21.3371",0.308,1.6,"38.2171","17.00",2019,10,1,28
"100","10",2019-10-01,6H 49M 27S,"Sola","3.145","42.4883","21.3946",0.3117,1.6,"38.2318","16.00",2019,10,1,28
"101","10",2019-10-01,6H 49M 25S,"Sola","3.145","42.4883","21.4070",0.3122,1.5,"38.2379","15.00",2019,10,1,28
"102","10",2019-10-01,6H 49M 23S,"Sola","3.145","42.4883","21.4135",0.3306,1.6,"38.2422","14.00",2019,10,1,28
"103","10",2019-10-01,6H 49M 20S,"Sola","3.145","42.4883","21.4207",0.3165,1.5,"38.2458","13.00",2019,10,1,28
"104","10",2019-10-01,6H 49M 18S,"Sola","3.145","42.4883","21.4444",0.3139,1.5,"38.2450","12.00",2019,10,1,28
"105","10",2019-10-01,6H 49M 16S,"Sola","3.145","42.4883","21.5004",0.3308,1.5,"38.2441","11.00",2019,10,1,28
"106","10",2019-10-01,6H 49M 14S,"Sola","3.145","42.4883","21.5368",0.3045,1.5,"38.2508","10.00",2019,10,1,28
"107","10",2019-10-01,6H 49M 12S,"Sola","3.145","42.4883","21.5533",0.3117,1.4,"38.2541","9.00",2019,10,1,28
"108","10",2019-10-01,6H 49M 10S,"Sola","3.145","42.4883","21.5599",0.3065,1.5,"38.2574","8.00",2019,10,1,28
"109","10",2019-10-01,6H 49M 8S,"Sola","3.145","42.4883","21.5595",0.304,1.4,"38.2592","7.00",2019,10,1,28
"110","10",2019-10-01,6H 49M 6S,"Sola","3.145","42.4883","21.5591",0.3013,1.5,"38.2611","6.00",2019,10,1,28
"111","10",2019-10-01,6H 49M 4S,"Sola","3.145","42.4883","21.5591",0.3001,1.4,"38.2617","5.00",2019,10,1,28
"112","10",2019-10-01,6H 49M 2S,"Sola","3.145","42.4883","21.5596",0.3216,1.5,"38.2632","4.00",2019,10,1,28
"113","10",2019-10-01,6H 49M 0S,"Sola","3.145","42.4883","21.5644",0.3188,1.6,"38.2594","3.00",2019,10,1,28
"114","10",2019-10-01,6H 48M 58S,"Sola","3.145","42.4883","21.5551",0.1391,0.8,"38.2633","2.00",2019,10,1,28
"115","10",2019-11-05,8H 17M 38S,"Sola","3.145","42.4883","18.8128",0.5324,4.4,"37.9804","24.00",2019,11,5,63
"116","10",2019-11-05,8H 17M 36S,"Sola","3.145","42.4883","18.8162",0.5341,4.1,"37.9796","23.00",2019,11,5,63
"117","10",2019-11-05,8H 17M 33S,"Sola","3.145","42.4883","18.8256",0.6385,3.3,"37.9667","22.00",2019,11,5,63
"118","10",2019-11-05,8H 17M 30S,"Sola","3.145","42.4883","18.8192",0.6832,3,"37.9471","21.00",2019,11,5,63
"119","10",2019-11-05,8H 17M 28S,"Sola","3.145","42.4883","18.8147",0.7183,3,"37.9369","20.00",2019,11,5,63
"120","10",2019-11-05,8H 17M 25S,"Sola","3.145","42.4883","18.8083",0.6445,3.1,"37.9288","19.00",2019,11,5,63
"121","10",2019-11-05,8H 17M 22S,"Sola","3.145","42.4883","18.7895",0.8018,3,"37.9241","18.00",2019,11,5,63
"122","10",2019-11-05,8H 17M 20S,"Sola","3.145","42.4883","18.7714",0.7649,3.4,"37.8991","17.00",2019,11,5,63
"123","10",2019-11-05,8H 17M 17S,"Sola","3.145","42.4883","18.7625",0.7925,3.6,"37.8848","16.00",2019,11,5,63
"124","10",2019-11-05,8H 17M 12S,"Sola","3.145","42.4883","18.7156",0.7683,3.5,"37.8764","14.00",2019,11,5,63
"125","10",2019-11-05,8H 17M 14S,"Sola","3.145","42.4883","18.7488",0.708,3.6,"37.8839","15.00",2019,11,5,63
"126","10",2019-11-05,8H 17M 10S,"Sola","3.145","42.4883","18.6816",0.7877,3.6,"37.8479","13.00",2019,11,5,63
"127","10",2019-11-05,8H 16M 58S,"Sola","3.145","42.4883","18.5793",0.9278,3.3,"37.7963","8.00",2019,11,5,63
"128","10",2019-11-05,8H 17M 0S,"Sola","3.145","42.4883","18.5981",0.824,3.4,"37.8095","9.00",2019,11,5,63
"129","10",2019-11-05,8H 17M 3S,"Sola","3.145","42.4883","18.6396",0.7322,3.4,"37.8247","10.00",2019,11,5,63
"130","10",2019-11-05,8H 17M 5S,"Sola","3.145","42.4883","18.6692",0.8055,3.5,"37.8427","11.00",2019,11,5,63
"131","10",2019-11-05,8H 17M 7S,"Sola","3.145","42.4883","18.6725",0.7693,3.7,"37.8398","12.00",2019,11,5,63
"132","10",2019-11-05,8H 16M 43S,"Sola","3.145","42.4883","18.4247",0.1144,1,"37.7239","1.00",2019,11,5,63
"133","10",2019-11-05,8H 16M 45S,"Sola","3.145","42.4883","18.4282",0.8683,3.7,"37.7206","2.00",2019,11,5,63
"134","10",2019-11-05,8H 16M 47S,"Sola","3.145","42.4883","18.4288",0.8865,3.3,"37.7234","3.00",2019,11,5,63
"135","10",2019-11-05,8H 16M 49S,"Sola","3.145","42.4883","18.4288",0.8893,3.1,"37.7228","4.00",2019,11,5,63
"136","10",2019-11-05,8H 16M 52S,"Sola","3.145","42.4883","18.4301",0.8584,3.2,"37.7322","5.00",2019,11,5,63
"137","10",2019-11-05,8H 16M 54S,"Sola","3.145","42.4883","18.4793",0.9734,3.3,"37.7496","6.00",2019,11,5,63
"138","10",2019-11-05,8H 16M 56S,"Sola","3.145","42.4883","18.5413",0.8253,3.2,"37.7834","7.00",2019,11,5,63
"139","10",2019-11-13,8H 28M 10S,"Sola","3.145","42.4883","16.5264",0.4705,3,"38.1087","26.00",2019,11,13,71
"140","10",2019-11-13,8H 28M 8S,"Sola","3.145","42.4883","16.5329",0.501,2.9,"38.1137","25.00",2019,11,13,71
"141","10",2019-11-13,8H 28M 6S,"Sola","3.145","42.4883","16.5468",0.5171,2.9,"38.1121","24.00",2019,11,13,71
"142","10",2019-11-13,8H 28M 3S,"Sola","3.145","42.4883","16.5606",0.4849,2.9,"38.1150","23.00",2019,11,13,71
"143","10",2019-11-13,8H 28M 1S,"Sola","3.145","42.4883","16.5715",0.5075,2.9,"38.1171","22.00",2019,11,13,71
"144","10",2019-11-13,8H 27M 59S,"Sola","3.145","42.4883","16.5924",0.5285,2.8,"38.1207","21.00",2019,11,13,71
"145","10",2019-11-13,8H 27M 52S,"Sola","3.145","42.4883","16.7027",0.4651,1.8,"38.1165","18.00",2019,11,13,71
"146","10",2019-11-13,8H 27M 54S,"Sola","3.145","42.4883","16.6622",0.4893,2,"38.1055","19.00",2019,11,13,71
"147","10",2019-11-13,8H 27M 56S,"Sola","3.145","42.4883","16.6041",0.5042,2.8,"38.1219","20.00",2019,11,13,71
"148","10",2019-11-13,8H 27M 39S,"Sola","3.145","42.4883","16.7014",0.4307,1.8,"38.1195","12.00",2019,11,13,71
"149","10",2019-11-13,8H 27M 36S,"Sola","3.145","42.4883","16.7009",0.4468,1.8,"38.1192","11.00",2019,11,13,71
"150","10",2019-11-13,8H 27M 34S,"Sola","3.145","42.4883","16.7016",0.458,1.8,"38.1188","10.00",2019,11,13,71
"151","10",2019-11-13,8H 27M 32S,"Sola","3.145","42.4883","16.7011",0.4322,1.7,"38.1190","9.00",2019,11,13,71
"152","10",2019-11-13,8H 27M 29S,"Sola","3.145","42.4883","16.7010",0.451,1.8,"38.1178","8.00",2019,11,13,71
"153","10",2019-11-13,8H 27M 27S,"Sola","3.145","42.4883","16.7018",0.4573,1.7,"38.1187","7.00",2019,11,13,71
"154","10",2019-11-13,8H 27M 25S,"Sola","3.145","42.4883","16.7011",0.4808,1.9,"38.1188","6.00",2019,11,13,71
"155","10",2019-11-13,8H 27M 23S,"Sola","3.145","42.4883","16.6990",0.4331,1.9,"38.1187","5.00",2019,11,13,71
"156","10",2019-11-13,8H 27M 21S,"Sola","3.145","42.4883","16.6934",0.415,1.8,"38.1214","4.00",2019,11,13,71
"157","10",2019-11-13,8H 27M 19S,"Sola","3.145","42.4883","16.6923",0.4088,1.8,"38.1174","3.00",2019,11,13,71
"158","10",2019-11-13,8H 27M 17S,"Sola","3.145","42.4883","16.6942",0.2807,1.3,"38.1167","2.00",2019,11,13,71
"159","10",2019-11-13,8H 27M 50S,"Sola","3.145","42.4883","16.7054",0.453,1.9,"38.1168","17.00",2019,11,13,71
"160","10",2019-11-13,8H 27M 47S,"Sola","3.145","42.4883","16.7053",0.4542,1.8,"38.1177","16.00",2019,11,13,71
"161","10",2019-11-13,8H 27M 45S,"Sola","3.145","42.4883","16.7017",0.4503,1.7,"38.1196","15.00",2019,11,13,71
"162","10",2019-11-13,8H 27M 43S,"Sola","3.145","42.4883","16.7012",0.4653,1.8,"38.1197","14.00",2019,11,13,71
"163","10",2019-11-13,8H 27M 41S,"Sola","3.145","42.4883","16.7038",0.4639,1.7,"38.1177","13.00",2019,11,13,71
"164","10",2019-11-19,8H 24M 3S,"Sola","3.145","42.4883","15.9829",0.5364,3.8,"38.0990","24.00",2019,11,19,77
"165","10",2019-11-19,8H 24M 1S,"Sola","3.145","42.4883","15.9861",0.4697,3.7,"38.1041","23.00",2019,11,19,77
"166","10",2019-11-19,8H 23M 57S,"Sola","3.145","42.4883","15.9956",0.4804,3.6,"38.1016","22.00",2019,11,19,77
"167","10",2019-11-19,8H 23M 56S,"Sola","3.145","42.4883","16.0015",0.4472,4.3,"38.0957","21.00",2019,11,19,77
"168","10",2019-11-19,8H 23M 53S,"Sola","3.145","42.4883","16.0095",0.493,3.5,"38.0966","20.00",2019,11,19,77
"169","10",2019-11-19,8H 23M 50S,"Sola","3.145","42.4883","16.0131",0.472,3.4,"38.0992","19.00",2019,11,19,77
"170","10",2019-11-19,8H 23M 42S,"Sola","3.145","42.4883","16.0202",0.4861,3.8,"38.0952","16.00",2019,11,19,77
"171","10",2019-11-19,8H 23M 45S,"Sola","3.145","42.4883","16.0142",0.5422,3.6,"38.0979","17.00",2019,11,19,77
"172","10",2019-11-19,8H 23M 48S,"Sola","3.145","42.4883","16.0124",0.4616,3.5,"38.1003","18.00",2019,11,19,77
"173","10",2019-11-19,8H 23M 29S,"Sola","3.145","42.4883","16.0176",0.469,3.5,"38.0961","11.00",2019,11,19,77
"174","10",2019-11-19,8H 23M 26S,"Sola","3.145","42.4883","16.0221",0.485,3.6,"38.0958","10.00",2019,11,19,77
"175","10",2019-11-19,8H 23M 24S,"Sola","3.145","42.4883","16.0201",0.4556,3.5,"38.0947","9.00",2019,11,19,77
"176","10",2019-11-19,8H 23M 21S,"Sola","3.145","42.4883","16.0214",0.4552,3.6,"38.0882","8.00",2019,11,19,77
"177","10",2019-11-19,8H 23M 17S,"Sola","3.145","42.4883","16.0156",0.4487,3.6,"38.0938","7.00",2019,11,19,77
"178","10",2019-11-19,8H 23M 14S,"Sola","3.145","42.4883","16.0091",0.3991,3.5,"38.0915","6.00",2019,11,19,77
"179","10",2019-11-19,8H 23M 11S,"Sola","3.145","42.4883","16.0077",0.3783,3.4,"38.0929","5.00",2019,11,19,77
"180","10",2019-11-19,8H 23M 8S,"Sola","3.145","42.4883","16.0065",0.343,3.4,"38.0922","4.00",2019,11,19,77
"181","10",2019-11-19,8H 23M 5S,"Sola","3.145","42.4883","15.9978",0.3032,3.3,"38.0947","3.00",2019,11,19,77
"182","10",2019-11-19,8H 22M 58S,"Sola","3.145","42.4883","15.9834",0.2477,63,"38.0726","1.00",2019,11,19,77
"183","10",2019-11-19,8H 23M 40S,"Sola","3.145","42.4883","16.0205",0.4845,3.5,"38.0971","15.00",2019,11,19,77
"184","10",2019-11-19,8H 23M 32S,"Sola","3.145","42.4883","16.0170",0.4798,3.5,"38.0962","12.00",2019,11,19,77
"185","10",2019-11-19,8H 23M 35S,"Sola","3.145","42.4883","16.0147",0.4682,4,"38.0975","13.00",2019,11,19,77
"186","10",2019-11-19,8H 23M 37S,"Sola","3.145","42.4883","16.0187",0.4814,3.5,"38.0971","14.00",2019,11,19,77
"187","10",2019-11-26,8H 48M 38S,"Sola","3.145","42.4883","14.7820",0.6595,6.8,"38.0721","24.00",2019,11,26,84
"188","10",2019-11-26,8H 48M 36S,"Sola","3.145","42.4883","14.7917",0.6184,6.1,"38.0688","23.00",2019,11,26,84
"189","10",2019-11-26,8H 48M 34S,"Sola","3.145","42.4883","14.8036",0.5661,6.1,"38.0701","22.00",2019,11,26,84
"190","10",2019-11-26,8H 48M 33S,"Sola","3.145","42.4883","14.8079",0.5886,6.1,"38.0735","21.00",2019,11,26,84
"191","10",2019-11-26,8H 48M 31S,"Sola","3.145","42.4883","14.8084",0.595,7,"38.0731","20.00",2019,11,26,84
"192","10",2019-11-26,8H 48M 29S,"Sola","3.145","42.4883","14.8120",0.5724,6,"38.0721","19.00",2019,11,26,84
"193","10",2019-11-26,8H 48M 27S,"Sola","3.145","42.4883","14.8113",0.6063,5.9,"38.0740","18.00",2019,11,26,84
"194","10",2019-11-26,8H 48M 22S,"Sola","3.145","42.4883","14.8268",0.5872,5.8,"38.0657","15.00",2019,11,26,84
"195","10",2019-11-26,8H 48M 24S,"Sola","3.145","42.4883","14.8163",0.57,6,"38.0697","16.00",2019,11,26,84
"196","10",2019-11-26,8H 48M 25S,"Sola","3.145","42.4883","14.8108",0.6191,6,"38.0740","17.00",2019,11,26,84
"197","10",2019-11-26,8H 48M 15S,"Sola","3.145","42.4883","14.8379",0.6794,5.7,"38.0640","11.00",2019,11,26,84
"198","10",2019-11-26,8H 48M 13S,"Sola","3.145","42.4883","14.8445",0.633,5.7,"38.0619","10.00",2019,11,26,84
"199","10",2019-11-26,8H 48M 11S,"Sola","3.145","42.4883","14.8491",0.6545,5,"38.0624","9.00",2019,11,26,84
"200","10",2019-11-26,8H 48M 10S,"Sola","3.145","42.4883","14.8500",0.6615,5.2,"38.0621","8.00",2019,11,26,84
"201","10",2019-11-26,8H 48M 8S,"Sola","3.145","42.4883","14.8513",0.6561,4.7,"38.0619","7.00",2019,11,26,84
"202","10",2019-11-26,8H 48M 6S,"Sola","3.145","42.4883","14.8559",0.5814,4.6,"38.0603","6.00",2019,11,26,84
"203","10",2019-11-26,8H 48M 4S,"Sola","3.145","42.4883","14.8592",0.538,4.7,"38.0610","5.00",2019,11,26,84
"204","10",2019-11-26,8H 48M 3S,"Sola","3.145","42.4883","14.8596",0.5146,4.7,"38.0601","4.00",2019,11,26,84
"205","10",2019-11-26,8H 48M 1S,"Sola","3.145","42.4883","14.8656",0.3242,4.4,"38.0572","3.00",2019,11,26,84
